merchant_id,state,business_segment,city_tier,acquisition_channel,onboard_date,qr_ready,first_txn,active_7d,retained_30d,high_frequency,device_deployed,qr_ready_date,first_txn_date,active_7d_date,retained_30d_date,device_deployed_date
M000203,West Bengal,Food & Beverage,Tier 2,Referral,2025-12-28,1,1,1,0,0,0,2025-12-29,2026-01-04,2026-01-04,,
M000204,Rajasthan,Food & Beverage,Tier 3+,Organic QR,2026-03-13,1,1,1,1,1,0,2026-03-13,2026-03-19,2026-03-21,2026-04-06,
M000205,West Bengal,Kirana/Grocery,Tier 1,Online,2025-12-14,0,0,0,0,0,0,,,,,
M000206,Uttar Pradesh,Fashion/Retail,Tier 2,Organic QR,2025-10-06,1,1,1,0,0,0,2025-10-07,2025-10-12,2025-10-11,,
M000207,Maharashtra,Services,Tier 2,Field sales,2026-04-05,1,1,1,0,0,0,2026-04-06,2026-04-08,2026-04-14,,
M000208,Maharashtra,Food & Beverage,Tier 3+,Partner,2026-06-19,1,1,1,1,1,0,2026-06-22,2026-06-25,2026-06-27,2026-07-13,
M000209,Maharashtra,Kirana/Grocery,Tier 1,Partner,2025-10-05,1,0,0,0,0,0,2025-10-05,,,,
M000210,Maharashtra,Pharmacy,Tier 3+,Field sales,2026-04-11,1,1,0,0,0,0,2026-04-11,2026-04-12,,,
M000211,Telangana,Other,Tier 3+,Partner,2025-10-04,1,1,1,0,0,0,2025-10-05,2025-10-08,2025-10-12,,
M000212,Bihar,Food & Beverage,Tier 1,Field sales,2026-03-19,1,1,1,1,1,0,2026-03-21,2026-03-21,2026-03-26,2026-04-11,
M000213,Madhya Pradesh,Kirana/Grocery,Tier 2,Field sales,2026-04-14,1,1,0,0,0,0,2026-04-17,2026-04-16,,,
M000214,Rajasthan,Kirana/Grocery,Tier 2,Field sales,2025-12-12,1,1,0,0,0,0,2025-12-15,2025-12-15,,,
M000215,Maharashtra,Kirana/Grocery,Tier 1,Partner,2026-03-26,0,0,0,0,0,0,,,,,
M000216,Bihar,Pharmacy,Tier 2,Partner,2025-10-08,1,1,1,1,1,0,2025-10-10,2025-10-14,2025-10-14,2025-11-01,
M000217,Telangana,Other,Tier 2,Field sales,2025-07-29,1,1,0,0,0,0,2025-07-30,2025-08-04,,,
M000218,Maharashtra,Other,Tier 3+,Referral,2025-08-05,1,1,1,1,1,0,2025-08-07,2025-08-09,2025-08-11,2025-09-04,
M000219,Karnataka,Fashion/Retail,Tier 1,Referral,2025-12-11,1,1,1,0,0,0,2025-12-12,2025-12-14,2025-12-20,,
M000220,Telangana,Kirana/Grocery,Tier 2,Organic QR,2026-05-26,1,0,0,0,0,0,2026-05-28,,,,
M000221,Karnataka,Other,Tier 1,Field sales,2025-08-16,1,0,0,0,0,0,2025-08-18,,,,
M000222,Madhya Pradesh,Food & Beverage,Tier 2,Field sales,2025-12-14,1,0,0,0,0,0,2025-12-17,,,,
M000223,Bihar,Food & Beverage,Tier 2,Field sales,2026-03-14,1,1,1,0,0,0,2026-03-17,2026-03-19,2026-03-23,,
M000224,Bihar,Pharmacy,Tier 2,Online,2025-09-12,1,0,0,0,0,0,2025-09-15,,,,
M000225,Maharashtra,Kirana/Grocery,Tier 2,Referral,2026-03-21,1,1,1,1,1,0,2026-03-24,2026-03-24,2026-03-25,2026-04-10,
M000226,Madhya Pradesh,Fashion/Retail,Tier 1,Field sales,2025-10-20,1,1,1,0,0,0,2025-10-21,2025-10-22,2025-10-27,,
M000227,Rajasthan,Other,Tier 1,Organic QR,2026-04-22,1,0,0,0,0,0,2026-04-23,,,,
M000228,Karnataka,Fashion/Retail,Tier 3+,Field sales,2026-01-28,1,0,0,0,0,0,2026-01-29,,,,
M000229,Rajasthan,Fashion/Retail,Tier 1,Field sales,2026-01-16,1,1,1,1,1,1,2026-01-17,2026-01-17,2026-01-24,2026-02-10,2026-04-03
M000230,Uttar Pradesh,Food & Beverage,Tier 3+,Field sales,2025-09-03,1,1,1,1,1,0,2025-09-03,2025-09-06,2025-09-08,2025-10-06,
M000231,Uttar Pradesh,Kirana/Grocery,Tier 2,Field sales,2025-12-17,1,1,0,0,0,0,2025-12-18,2025-12-22,,,
M000232,Maharashtra,Fashion/Retail,Tier 3+,Field sales,2026-05-09,1,0,0,0,0,0,2026-05-12,,,,
M000233,Uttar Pradesh,Services,Tier 1,Field sales,2025-07-08,0,0,0,0,0,0,,,,,
M000234,Maharashtra,Other,Tier 2,Organic QR,2026-04-03,1,1,1,1,1,1,2026-04-03,2026-04-07,2026-04-07,2026-05-06,2026-05-02
M000235,Maharashtra,Kirana/Grocery,Tier 1,Organic QR,2025-12-27,1,1,1,0,0,0,2025-12-30,2026-01-01,2025-12-30,,
M000236,Maharashtra,Food & Beverage,Tier 3+,Organic QR,2026-03-20,1,1,1,0,0,0,2026-03-20,2026-03-26,2026-03-24,,
M000237,West Bengal,Food & Beverage,Tier 2,Field sales,2026-02-28,1,1,1,0,0,0,2026-02-28,2026-03-01,2026-03-07,,
M000238,Karnataka,Pharmacy,Tier 2,Organic QR,2025-12-05,1,1,1,1,0,1,2025-12-08,2025-12-11,2025-12-11,2025-12-26,2026-02-17
M000239,Telangana,Fashion/Retail,Tier 3+,Organic QR,2025-10-21,1,0,0,0,0,0,2025-10-23,,,,
M000240,Telangana,Other,Tier 1,Online,2026-02-14,1,1,0,0,0,0,2026-02-15,2026-02-16,,,
M000241,West Bengal,Kirana/Grocery,Tier 2,Field sales,2025-08-21,1,1,0,0,0,0,2025-08-21,2025-08-23,,,
M000242,Uttar Pradesh,Services,Tier 3+,Organic QR,2026-01-30,1,1,1,1,0,0,2026-01-30,2026-02-01,2026-02-07,2026-02-20,
M000243,West Bengal,Kirana/Grocery,Tier 1,Field sales,2025-08-04,1,1,1,1,1,0,2025-08-04,2025-08-10,2025-08-13,2025-08-27,
M000244,Karnataka,Kirana/Grocery,Tier 3+,Field sales,2026-02-23,1,1,1,1,0,0,2026-02-23,2026-02-27,2026-03-03,2026-03-15,
M000245,Maharashtra,Food & Beverage,Tier 3+,Organic QR,2026-02-15,1,1,1,1,1,1,2026-02-17,2026-02-15,2026-02-21,2026-03-16,2026-03-09
M000246,Uttar Pradesh,Services,Tier 3+,Referral,2025-07-31,1,1,1,0,0,0,2025-08-03,2025-07-31,2025-08-09,,
M000247,Telangana,Food & Beverage,Tier 3+,Online,2026-04-03,1,1,1,1,0,0,2026-04-04,2026-04-08,2026-04-13,2026-04-23,
M000248,Madhya Pradesh,Food & Beverage,Tier 1,Organic QR,2025-11-29,1,0,0,0,0,0,2025-11-29,,,,
M000249,Madhya Pradesh,Services,Tier 2,Field sales,2026-04-14,1,1,0,0,0,0,2026-04-17,2026-04-18,,,
M000250,Uttar Pradesh,Fashion/Retail,Tier 1,Referral,2025-07-16,1,0,0,0,0,0,2025-07-18,,,,
M000251,West Bengal,Kirana/Grocery,Tier 3+,Field sales,2025-09-04,1,1,1,1,1,0,2025-09-05,2025-09-06,2025-09-13,2025-09-27,
M000252,Uttar Pradesh,Food & Beverage,Tier 1,Organic QR,2025-12-28,1,1,0,0,0,0,2025-12-31,2025-12-30,,,
M000253,Karnataka,Pharmacy,Tier 3+,Referral,2025-09-07,1,1,0,0,0,0,2025-09-09,2025-09-12,,,
M000254,Uttar Pradesh,Fashion/Retail,Tier 1,Organic QR,2025-10-29,0,0,0,0,0,0,,,,,
M000255,Maharashtra,Fashion/Retail,Tier 1,Organic QR,2026-02-27,1,1,1,0,0,0,2026-03-01,2026-03-06,2026-03-07,,
M000256,Madhya Pradesh,Kirana/Grocery,Tier 1,Field sales,2025-08-22,1,0,0,0,0,0,2025-08-22,,,,
M000257,Maharashtra,Services,Tier 3+,Field sales,2026-03-05,1,1,0,0,0,0,2026-03-06,2026-03-11,,,
M000258,Telangana,Other,Tier 1,Online,2025-08-07,1,1,0,0,0,0,2025-08-09,2025-08-13,,,
M000259,Uttar Pradesh,Food & Beverage,Tier 1,Field sales,2025-09-02,1,1,1,1,0,1,2025-09-04,2025-09-02,2025-09-09,2025-09-26,2025-11-07
M000260,Maharashtra,Food & Beverage,Tier 1,Field sales,2026-01-31,0,0,0,0,0,0,,,,,
M000261,Maharashtra,Other,Tier 1,Organic QR,2026-04-16,1,0,0,0,0,0,2026-04-18,,,,
M000262,Bihar,Kirana/Grocery,Tier 3+,Field sales,2025-09-01,1,1,1,1,1,1,2025-09-02,2025-09-05,2025-09-06,2025-10-05,2025-11-11
M000263,Maharashtra,Pharmacy,Tier 2,Field sales,2025-10-18,1,1,0,0,0,0,2025-10-19,2025-10-20,,,
M000264,Uttar Pradesh,Fashion/Retail,Tier 1,Field sales,2026-06-03,1,1,0,0,0,0,2026-06-04,2026-06-05,,,
M000265,Telangana,Kirana/Grocery,Tier 1,Organic QR,2026-06-27,1,1,1,0,0,0,2026-06-27,2026-07-04,2026-07-02,,
M000266,Karnataka,Pharmacy,Tier 1,Organic QR,2026-01-29,1,1,0,0,0,0,2026-02-01,2026-01-31,,,
M000267,Karnataka,Food & Beverage,Tier 2,Referral,2025-12-11,1,1,1,0,0,0,2025-12-13,2025-12-16,2025-12-21,,
M000268,Bihar,Fashion/Retail,Tier 1,Field sales,2025-11-04,1,1,1,1,0,1,2025-11-06,2025-11-04,2025-11-13,2025-12-06,2025-11-22
M000269,West Bengal,Other,Tier 1,Online,2026-02-09,0,0,0,0,0,0,,,,,
M000270,Maharashtra,Fashion/Retail,Tier 1,Field sales,2026-02-01,1,1,1,1,1,0,2026-02-04,2026-02-06,2026-02-10,2026-03-04,
M000271,West Bengal,Kirana/Grocery,Tier 1,Field sales,2025-10-16,1,0,0,0,0,0,2025-10-17,,,,
M000272,Rajasthan,Pharmacy,Tier 3+,Online,2025-07-09,1,1,1,0,0,0,2025-07-11,2025-07-12,2025-07-15,,
M000273,Rajasthan,Other,Tier 1,Referral,2025-08-25,1,1,1,0,0,0,2025-08-27,2025-08-25,2025-09-03,,
M000274,Bihar,Services,Tier 2,Field sales,2026-06-15,1,1,1,1,0,0,2026-06-17,2026-06-16,2026-06-19,2026-07-19,
M000275,Bihar,Services,Tier 2,Organic QR,2025-11-30,1,1,1,1,1,0,2025-12-02,2025-12-02,2025-12-10,2026-01-04,
M000276,Madhya Pradesh,Kirana/Grocery,Tier 3+,Referral,2025-12-24,1,1,1,1,0,0,2025-12-24,2025-12-29,2026-01-03,2026-01-27,
M000277,Uttar Pradesh,Fashion/Retail,Tier 1,Field sales,2025-12-18,1,1,1,1,0,0,2025-12-21,2025-12-24,2025-12-25,2026-01-22,
M000278,Uttar Pradesh,Kirana/Grocery,Tier 3+,Field sales,2026-04-12,1,0,0,0,0,0,2026-04-14,,,,
M000279,Telangana,Food & Beverage,Tier 3+,Organic QR,2025-07-24,1,1,1,1,1,0,2025-07-27,2025-07-30,2025-07-28,2025-08-27,
M000280,Maharashtra,Other,Tier 3+,Referral,2025-07-31,1,1,0,0,0,0,2025-07-31,2025-08-06,,,
M000281,Rajasthan,Other,Tier 3+,Organic QR,2025-10-09,1,1,1,1,1,0,2025-10-10,2025-10-09,2025-10-18,2025-11-01,
M000282,Maharashtra,Other,Tier 1,Organic QR,2025-12-25,1,1,1,1,1,0,2025-12-26,2025-12-31,2025-12-29,2026-01-18,
M000283,Karnataka,Food & Beverage,Tier 3+,Online,2026-03-02,1,1,1,1,0,0,2026-03-02,2026-03-09,2026-03-05,2026-03-29,
M000284,Maharashtra,Kirana/Grocery,Tier 3+,Field sales,2025-12-27,1,1,1,1,1,0,2025-12-30,2025-12-31,2025-12-31,2026-01-24,
M000285,Karnataka,Food & Beverage,Tier 1,Referral,2025-12-09,1,0,0,0,0,0,2025-12-10,,,,
M000286,Rajasthan,Kirana/Grocery,Tier 1,Field sales,2026-06-08,1,1,0,0,0,0,2026-06-11,2026-06-11,,,
M000287,Rajasthan,Fashion/Retail,Tier 3+,Partner,2025-08-28,1,1,1,0,0,0,2025-08-29,2025-09-03,2025-09-03,,
M000288,Uttar Pradesh,Services,Tier 1,Organic QR,2026-01-25,1,1,0,0,0,0,2026-01-27,2026-01-25,,,
M000289,Maharashtra,Food & Beverage,Tier 3+,Field sales,2026-01-14,1,1,0,0,0,0,2026-01-16,2026-01-14,,,
M000290,Uttar Pradesh,Kirana/Grocery,Tier 2,Organic QR,2025-12-20,1,1,0,0,0,0,2025-12-22,2025-12-20,,,
M000291,Telangana,Food & Beverage,Tier 3+,Online,2026-04-21,1,1,0,0,0,0,2026-04-23,2026-04-26,,,
M000292,Bihar,Fashion/Retail,Tier 1,Organic QR,2025-10-06,1,1,1,1,1,0,2025-10-09,2025-10-06,2025-10-10,2025-11-02,
M000293,Uttar Pradesh,Pharmacy,Tier 3+,Field sales,2026-06-14,1,1,1,0,0,0,2026-06-14,2026-06-14,2026-06-22,,
M000294,Uttar Pradesh,Kirana/Grocery,Tier 2,Field sales,2025-10-30,1,1,1,1,1,0,2025-11-01,2025-11-03,2025-11-04,2025-11-24,
M000295,Uttar Pradesh,Kirana/Grocery,Tier 3+,Partner,2026-01-15,1,1,1,1,1,0,2026-01-18,2026-01-19,2026-01-24,2026-02-11,
M000296,West Bengal,Food & Beverage,Tier 1,Partner,2026-01-07,1,1,1,1,0,1,2026-01-10,2026-01-09,2026-01-14,2026-02-07,2026-03-23
M000297,Bihar,Kirana/Grocery,Tier 1,Organic QR,2026-05-07,1,1,0,0,0,0,2026-05-08,2026-05-13,,,
M000298,Uttar Pradesh,Other,Tier 1,Field sales,2025-12-08,1,1,0,0,0,0,2025-12-09,2025-12-11,,,
M000299,Uttar Pradesh,Services,Tier 1,Partner,2025-10-12,1,1,0,0,0,0,2025-10-15,2025-10-16,,,
M000300,Maharashtra,Kirana/Grocery,Tier 3+,Field sales,2025-07-08,1,1,1,1,1,1,2025-07-10,2025-07-13,2025-07-16,2025-08-08,2025-09-06
M000301,West Bengal,Fashion/Retail,Tier 1,Field sales,2025-11-10,1,0,0,0,0,0,2025-11-10,,,,
M000302,Telangana,Food & Beverage,Tier 1,Organic QR,2026-04-28,1,1,0,0,0,0,2026-05-01,2026-05-03,,,
M000303,Karnataka,Kirana/Grocery,Tier 3+,Organic QR,2025-07-04,1,1,0,0,0,0,2025-07-07,2025-07-07,,,
M000304,West Bengal,Services,Tier 1,Online,2026-05-24,1,0,0,0,0,0,2026-05-26,,,,
M000305,Bihar,Kirana/Grocery,Tier 1,Organic QR,2026-01-15,1,1,1,0,0,0,2026-01-17,2026-01-19,2026-01-19,,
M000306,Maharashtra,Food & Beverage,Tier 2,Field sales,2025-08-21,1,1,1,0,0,0,2025-08-23,2025-08-22,2025-08-28,,
M000307,Maharashtra,Fashion/Retail,Tier 2,Referral,2025-10-19,1,1,1,0,0,0,2025-10-20,2025-10-24,2025-10-28,,
M000308,Maharashtra,Other,Tier 3+,Field sales,2026-01-19,1,1,1,1,0,0,2026-01-21,2026-01-25,2026-01-26,2026-02-22,
M000309,Rajasthan,Food & Beverage,Tier 2,Online,2025-10-24,1,0,0,0,0,0,2025-10-24,,,,
M000310,Maharashtra,Services,Tier 1,Field sales,2025-08-09,1,0,0,0,0,0,2025-08-10,,,,
M000311,West Bengal,Kirana/Grocery,Tier 2,Online,2026-03-01,1,1,1,1,1,0,2026-03-04,2026-03-06,2026-03-07,2026-04-02,
M000312,West Bengal,Services,Tier 3+,Online,2026-03-03,1,0,0,0,0,0,2026-03-06,,,,
M000313,Uttar Pradesh,Kirana/Grocery,Tier 2,Online,2025-08-13,0,0,0,0,0,0,,,,,
M000314,Rajasthan,Services,Tier 3+,Field sales,2025-10-11,0,0,0,0,0,0,,,,,
M000315,Karnataka,Kirana/Grocery,Tier 2,Referral,2025-09-28,0,0,0,0,0,0,,,,,
M000316,Maharashtra,Other,Tier 2,Partner,2026-02-26,1,1,1,0,0,0,2026-02-26,2026-02-27,2026-03-05,,
M000317,Bihar,Fashion/Retail,Tier 3+,Field sales,2026-03-24,1,0,0,0,0,0,2026-03-24,,,,
M000318,Maharashtra,Food & Beverage,Tier 1,Organic QR,2026-03-23,0,0,0,0,0,0,,,,,
M000319,Maharashtra,Fashion/Retail,Tier 2,Partner,2026-06-08,1,1,1,1,1,0,2026-06-08,2026-06-15,2026-06-14,2026-06-30,
M000320,Telangana,Kirana/Grocery,Tier 1,Online,2026-04-07,1,1,1,1,1,0,2026-04-10,2026-04-12,2026-04-10,2026-04-30,
M000321,Maharashtra,Pharmacy,Tier 3+,Referral,2025-10-26,0,0,0,0,0,0,,,,,
M000322,Uttar Pradesh,Kirana/Grocery,Tier 2,Organic QR,2025-08-09,1,1,1,1,0,1,2025-08-12,2025-08-16,2025-08-17,2025-09-05,2025-09-27
M000323,Bihar,Kirana/Grocery,Tier 2,Partner,2026-02-10,1,1,1,1,1,0,2026-02-12,2026-02-15,2026-02-16,2026-03-15,
M000324,Madhya Pradesh,Pharmacy,Tier 1,Field sales,2026-05-31,0,0,0,0,0,0,,,,,
M000325,Rajasthan,Food & Beverage,Tier 3+,Organic QR,2026-06-21,0,0,0,0,0,0,,,,,
M000326,Madhya Pradesh,Services,Tier 1,Referral,2025-09-23,1,1,1,0,0,0,2025-09-25,2025-09-28,2025-09-26,,
M000327,Uttar Pradesh,Services,Tier 1,Partner,2025-09-25,1,1,0,0,0,0,2025-09-27,2025-10-01,,,
M000328,Madhya Pradesh,Kirana/Grocery,Tier 1,Referral,2025-07-14,1,0,0,0,0,0,2025-07-17,,,,
M000329,Uttar Pradesh,Kirana/Grocery,Tier 2,Organic QR,2025-08-21,1,0,0,0,0,0,2025-08-24,,,,
M000330,Karnataka,Services,Tier 1,Organic QR,2026-01-19,1,0,0,0,0,0,2026-01-22,,,,
M000331,West Bengal,Services,Tier 3+,Partner,2026-01-16,1,1,1,1,1,1,2026-01-17,2026-01-22,2026-01-25,2026-02-12,2026-04-09
M000332,Karnataka,Kirana/Grocery,Tier 2,Field sales,2025-11-13,1,1,1,1,1,0,2025-11-14,2025-11-16,2025-11-18,2025-12-05,
M000333,Maharashtra,Food & Beverage,Tier 1,Online,2025-10-22,1,1,0,0,0,0,2025-10-22,2025-10-27,,,
M000334,Karnataka,Services,Tier 2,Online,2026-04-29,0,0,0,0,0,0,,,,,
M000335,Telangana,Services,Tier 1,Online,2025-12-15,0,0,0,0,0,0,,,,,
M000336,Telangana,Fashion/Retail,Tier 1,Online,2026-04-22,1,1,1,1,1,1,2026-04-25,2026-04-29,2026-05-01,2026-05-26,2026-07-07
M000337,Uttar Pradesh,Food & Beverage,Tier 2,Organic QR,2026-06-17,1,0,0,0,0,0,2026-06-18,,,,
M000338,West Bengal,Services,Tier 1,Organic QR,2025-10-24,1,0,0,0,0,0,2025-10-24,,,,
M000339,Karnataka,Services,Tier 3+,Referral,2025-09-12,1,1,1,1,1,1,2025-09-15,2025-09-18,2025-09-20,2025-10-11,2025-10-21
M000340,Uttar Pradesh,Food & Beverage,Tier 2,Field sales,2026-06-13,1,0,0,0,0,0,2026-06-16,,,,
M000341,Telangana,Kirana/Grocery,Tier 1,Referral,2026-02-17,1,0,0,0,0,0,2026-02-20,,,,
M000342,Madhya Pradesh,Kirana/Grocery,Tier 3+,Field sales,2025-10-15,1,1,0,0,0,0,2025-10-17,2025-10-15,,,
M000343,Maharashtra,Fashion/Retail,Tier 2,Online,2026-02-12,1,1,0,0,0,0,2026-02-15,2026-02-19,,,
M000344,Maharashtra,Kirana/Grocery,Tier 1,Organic QR,2026-01-04,0,0,0,0,0,0,,,,,
M000345,Uttar Pradesh,Services,Tier 2,Referral,2026-05-27,0,0,0,0,0,0,,,,,
M000346,Rajasthan,Services,Tier 3+,Organic QR,2025-10-02,1,1,1,1,1,0,2025-10-05,2025-10-06,2025-10-09,2025-11-05,
M000347,Madhya Pradesh,Food & Beverage,Tier 2,Partner,2026-06-27,0,0,0,0,0,0,,,,,
M000348,Rajasthan,Fashion/Retail,Tier 2,Online,2026-06-07,1,1,1,1,0,0,2026-06-09,2026-06-08,2026-06-13,2026-07-02,
M000349,Bihar,Pharmacy,Tier 2,Organic QR,2025-09-04,0,0,0,0,0,0,,,,,
M000350,Uttar Pradesh,Kirana/Grocery,Tier 1,Field sales,2025-08-30,0,0,0,0,0,0,,,,,
M000351,Maharashtra,Fashion/Retail,Tier 1,Field sales,2026-01-11,1,1,1,0,0,0,2026-01-13,2026-01-16,2026-01-21,,
M000352,Maharashtra,Services,Tier 2,Organic QR,2025-07-17,1,0,0,0,0,0,2025-07-18,,,,
M000353,Maharashtra,Food & Beverage,Tier 3+,Partner,2025-10-18,1,1,1,1,0,0,2025-10-20,2025-10-25,2025-10-21,2025-11-20,
M000354,Telangana,Pharmacy,Tier 3+,Partner,2025-12-06,1,1,1,1,1,0,2025-12-09,2025-12-12,2025-12-10,2025-12-26,
M000355,Uttar Pradesh,Pharmacy,Tier 1,Field sales,2026-06-19,1,1,0,0,0,0,2026-06-22,2026-06-20,,,
M000356,Telangana,Food & Beverage,Tier 2,Field sales,2026-06-28,1,0,0,0,0,0,2026-07-01,,,,
M000357,Uttar Pradesh,Other,Tier 1,Online,2025-08-25,1,0,0,0,0,0,2025-08-26,,,,
M000358,Uttar Pradesh,Services,Tier 1,Partner,2026-05-22,1,0,0,0,0,0,2026-05-25,,,,
M000359,Rajasthan,Services,Tier 2,Field sales,2025-08-03,1,1,1,0,0,0,2025-08-04,2025-08-08,2025-08-09,,
M000360,Rajasthan,Kirana/Grocery,Tier 1,Field sales,2026-03-31,1,1,0,0,0,0,2026-03-31,2026-04-01,,,
M000361,Telangana,Kirana/Grocery,Tier 3+,Field sales,2026-05-05,1,1,1,0,0,0,2026-05-08,2026-05-10,2026-05-08,,
M000362,Telangana,Food & Beverage,Tier 2,Referral,2026-05-22,1,1,1,1,0,0,2026-05-23,2026-05-25,2026-05-26,2026-06-22,
M000363,Rajasthan,Services,Tier 2,Partner,2025-09-20,0,0,0,0,0,0,,,,,
M000364,Rajasthan,Services,Tier 3+,Partner,2026-05-23,0,0,0,0,0,0,,,,,
M000365,Telangana,Pharmacy,Tier 2,Partner,2025-08-12,1,1,0,0,0,0,2025-08-15,2025-08-19,,,
M000366,Telangana,Kirana/Grocery,Tier 3+,Online,2026-01-06,1,1,0,0,0,0,2026-01-08,2026-01-06,,,
M000367,Bihar,Pharmacy,Tier 3+,Field sales,2025-12-19,0,0,0,0,0,0,,,,,
M000368,Rajasthan,Fashion/Retail,Tier 2,Field sales,2025-10-24,0,0,0,0,0,0,,,,,
M000369,Maharashtra,Pharmacy,Tier 1,Organic QR,2025-07-09,1,1,1,1,1,1,2025-07-11,2025-07-12,2025-07-12,2025-08-13,2025-10-01
M000370,Uttar Pradesh,Fashion/Retail,Tier 1,Online,2026-04-08,0,0,0,0,0,0,,,,,
M000371,West Bengal,Fashion/Retail,Tier 3+,Organic QR,2025-10-31,1,1,1,1,1,0,2025-11-02,2025-11-06,2025-11-10,2025-12-04,
M000372,Maharashtra,Kirana/Grocery,Tier 1,Organic QR,2026-02-27,1,1,1,1,1,1,2026-02-28,2026-03-03,2026-03-02,2026-03-26,2026-05-19
M000373,Madhya Pradesh,Pharmacy,Tier 3+,Referral,2025-11-27,1,0,0,0,0,0,2025-11-30,,,,
M000374,Maharashtra,Other,Tier 2,Field sales,2025-11-14,1,1,1,1,1,1,2025-11-14,2025-11-17,2025-11-17,2025-12-19,2025-12-06
M000375,Uttar Pradesh,Services,Tier 3+,Organic QR,2026-05-20,0,0,0,0,0,0,,,,,
M000376,Uttar Pradesh,Kirana/Grocery,Tier 2,Partner,2025-08-04,1,1,1,1,1,0,2025-08-04,2025-08-09,2025-08-13,2025-09-08,
M000377,Maharashtra,Other,Tier 3+,Online,2026-03-26,1,1,1,0,0,0,2026-03-28,2026-03-28,2026-03-29,,
M000378,West Bengal,Kirana/Grocery,Tier 1,Field sales,2026-03-30,1,1,0,0,0,0,2026-04-02,2026-04-01,,,
M000379,Uttar Pradesh,Food & Beverage,Tier 2,Organic QR,2025-11-16,0,0,0,0,0,0,,,,,
M000380,West Bengal,Kirana/Grocery,Tier 3+,Online,2025-10-04,1,1,1,0,0,0,2025-10-07,2025-10-06,2025-10-09,,
M000381,Karnataka,Food & Beverage,Tier 1,Partner,2025-07-02,1,1,0,0,0,0,2025-07-04,2025-07-05,,,
M000382,Madhya Pradesh,Food & Beverage,Tier 1,Partner,2026-06-07,0,0,0,0,0,0,,,,,
M000383,West Bengal,Services,Tier 3+,Field sales,2026-06-11,1,1,1,1,1,0,2026-06-11,2026-06-12,2026-06-18,2026-07-03,
M000384,Uttar Pradesh,Other,Tier 3+,Field sales,2025-09-26,0,0,0,0,0,0,,,,,
M000385,Karnataka,Food & Beverage,Tier 1,Field sales,2025-07-12,0,0,0,0,0,0,,,,,
M000386,Bihar,Services,Tier 2,Field sales,2025-08-14,1,1,0,0,0,0,2025-08-14,2025-08-19,,,
M000387,Uttar Pradesh,Fashion/Retail,Tier 1,Referral,2025-07-25,0,0,0,0,0,0,,,,,
M000388,West Bengal,Fashion/Retail,Tier 1,Partner,2026-04-30,1,0,0,0,0,0,2026-05-01,,,,
M000389,Uttar Pradesh,Kirana/Grocery,Tier 2,Referral,2026-05-22,0,0,0,0,0,0,,,,,
M000390,Karnataka,Kirana/Grocery,Tier 1,Field sales,2025-08-25,1,0,0,0,0,0,2025-08-27,,,,
M000391,Maharashtra,Services,Tier 2,Field sales,2026-03-30,1,1,1,1,1,1,2026-03-30,2026-04-01,2026-04-02,2026-04-26,2026-05-30
M000392,Bihar,Fashion/Retail,Tier 1,Referral,2025-09-04,1,1,1,1,0,1,2025-09-05,2025-09-07,2025-09-08,2025-10-08,2025-11-20
M000393,West Bengal,Services,Tier 3+,Field sales,2025-11-12,1,1,1,1,1,1,2025-11-13,2025-11-13,2025-11-22,2025-12-15,2025-12-02
M000394,Maharashtra,Kirana/Grocery,Tier 2,Field sales,2026-02-04,0,0,0,0,0,0,,,,,
M000395,Bihar,Pharmacy,Tier 1,Organic QR,2026-03-20,1,1,1,1,0,1,2026-03-20,2026-03-27,2026-03-29,2026-04-17,2026-04-01
M000396,West Bengal,Services,Tier 3+,Field sales,2026-05-16,1,1,0,0,0,0,2026-05-18,2026-05-17,,,
M000397,Maharashtra,Services,Tier 3+,Field sales,2025-07-17,0,0,0,0,0,0,,,,,
M000398,Maharashtra,Fashion/Retail,Tier 1,Field sales,2025-09-10,1,0,0,0,0,0,2025-09-10,,,,
M000399,Bihar,Fashion/Retail,Tier 3+,Online,2025-10-11,1,1,0,0,0,0,2025-10-11,2025-10-15,,,
M000400,Rajasthan,Services,Tier 1,Field sales,2025-10-22,0,0,0,0,0,0,,,,,
M000401,Maharashtra,Services,Tier 1,Organic QR,2026-06-30,1,1,0,0,0,0,2026-07-01,2026-07-07,,,
M000402,Madhya Pradesh,Services,Tier 2,Organic QR,2026-04-10,1,1,0,0,0,0,2026-04-11,2026-04-15,,,
M000403,Uttar Pradesh,Services,Tier 1,Organic QR,2025-10-25,1,1,1,1,0,0,2025-10-25,2025-11-01,2025-11-02,2025-11-17,
M000404,West Bengal,Food & Beverage,Tier 2,Organic QR,2026-06-20,1,1,1,0,0,0,2026-06-20,2026-06-21,2026-06-24,,
M000405,Madhya Pradesh,Pharmacy,Tier 2,Field sales,2025-12-30,1,1,1,1,0,0,2025-12-30,2026-01-02,2026-01-09,2026-01-23,
M000406,Madhya Pradesh,Services,Tier 3+,Field sales,2025-12-30,1,1,1,1,1,0,2026-01-02,2026-01-06,2026-01-05,2026-01-20,
M000407,Uttar Pradesh,Food & Beverage,Tier 1,Organic QR,2025-12-06,1,0,0,0,0,0,2025-12-09,,,,
M000408,Karnataka,Kirana/Grocery,Tier 1,Online,2025-08-22,1,1,1,1,1,0,2025-08-24,2025-08-22,2025-08-28,2025-09-20,
